TimeStamp,Source,Parameter,Units,Value
2021-10-29 00:00:00,LAKE-3,NOXTONS,TONS,0.014669745
2021-10-30 00:00:00,LAKE-3,NOXTONS,TONS,0.012639213
2021-10-31 00:00:00,LAKE-3,NOXTONS,TONS,0.040359246
2021-11-01 00:00:00,LAKE-3,NOXTONS,TONS,0.066178451
2021-11-02 00:00:00,LAKE-3,NOXTONS,TONS,0.087642796
2021-11-03 00:00:00,LAKE-3,NOXTONS,TONS,0.084390482
2021-11-04 00:00:00,LAKE-3,NOXTONS,TONS,0.000199867
2021-11-05 00:00:00,LAKE-3,NOXTONS,TONS,0.029627944
2021-11-06 00:00:00,LAKE-3,NOXTONS,TONS,0.032078977
2021-11-07 00:00:00,LAKE-3,NOXTONS,TONS,0.036430622
2021-11-08 00:00:00,LAKE-3,NOXTONS,TONS,0.037538157
2021-11-09 00:00:00,LAKE-3,NOXTONS,TONS,0.040809872
2021-11-10 00:00:00,LAKE-3,NOXTONS,TONS,0.031640309
2021-11-11 00:00:00,LAKE-3,NOXTONS,TONS,0.036061596
2021-11-12 00:00:00,LAKE-3,NOXTONS,TONS,0.030862025
2021-11-13 00:00:00,LAKE-3,NOXTONS,TONS,0.022397947
2021-11-14 00:00:00,LAKE-3,NOXTONS,TONS,0.021837045
2021-11-15 00:00:00,LAKE-3,NOXTONS,TONS,0.022677063
2021-11-16 00:00:00,LAKE-3,NOXTONS,TONS,0.045013413
2021-11-17 00:00:00,LAKE-3,NOXTONS,TONS,0.051578116
2021-11-18 00:00:00,LAKE-3,NOXTONS,TONS,0.018836247
2021-11-28 00:00:00,LAKE-3,NOXTONS,TONS,0.017084521
2021-12-01 00:00:00,LAKE-3,NOXTONS,TONS,0.000996679
2021-12-03 00:00:00,LAKE-3,NOXTONS,TONS,0.000127144
2021-12-07 00:00:00,LAKE-3,NOXTONS,TONS,0.016247857
2021-12-08 00:00:00,LAKE-3,NOXTONS,TONS,0.047519721
2021-12-09 00:00:00,LAKE-3,NOXTONS,TONS,0.037350734
2021-12-10 00:00:00,LAKE-3,NOXTONS,TONS,0.090813729
2021-12-11 00:00:00,LAKE-3,NOXTONS,TONS,0.056082241
2021-12-12 00:00:00,LAKE-3,NOXTONS,TONS,0.065356308
2021-12-13 00:00:00,LAKE-3,NOXTONS,TONS,0.008184448
2021-12-14 00:00:00,LAKE-3,NOXTONS,TONS,0.02469005
2021-12-15 00:00:00,LAKE-3,NOXTONS,TONS,0.008466178
2021-12-20 00:00:00,LAKE-3,NOXTONS,TONS,0.001517349
2021-12-29 00:00:00,LAKE-3,NOXTONS,TONS,0.027491823
2021-12-30 00:00:00,LAKE-3,NOXTONS,TONS,0.038739263
2021-12-31 00:00:00,LAKE-3,NOXTONS,TONS,0.039925047
2022-01-01 00:00:00,LAKE-3,NOXTONS,TONS,0.030264052
2022-01-02 00:00:00,LAKE-3,NOXTONS,TONS,0.050012858
2022-01-03 00:00:00,LAKE-3,NOXTONS,TONS,0.052896123
2022-01-04 00:00:00,LAKE-3,NOXTONS,TONS,0.057402325
2022-01-05 00:00:00,LAKE-3,NOXTONS,TONS,0.000703075
2022-01-08 00:00:00,LAKE-3,NOXTONS,TONS,0.025956216
2022-01-09 00:00:00,LAKE-3,NOXTONS,TONS,0.054660196
2022-01-10 00:00:00,LAKE-3,NOXTONS,TONS,0.067586047
2022-01-11 00:00:00,LAKE-3,NOXTONS,TONS,0.013729811
2022-01-13 00:00:00,LAKE-3,NOXTONS,TONS,0.030518803
2022-01-14 00:00:00,LAKE-3,NOXTONS,TONS,0.004778481
2022-01-15 00:00:00,LAKE-3,NOXTONS,TONS,0.0233575
2022-01-16 00:00:00,LAKE-3,NOXTONS,TONS,0.022640243
2022-01-17 00:00:00,LAKE-3,NOXTONS,TONS,0.046562306
2022-01-18 00:00:00,LAKE-3,NOXTONS,TONS,0.044941729
2022-01-19 00:00:00,LAKE-3,NOXTONS,TONS,0.033044111
2022-01-20 00:00:00,LAKE-3,NOXTONS,TONS,0.04782205
2022-01-21 00:00:00,LAKE-3,NOXTONS,TONS,0.052373803
2022-01-22 00:00:00,LAKE-3,NOXTONS,TONS,0.016580612
2022-01-25 00:00:00,LAKE-3,NOXTONS,TONS,0.036762924
2022-01-26 00:00:00,LAKE-3,NOXTONS,TONS,0.092181426
2022-01-27 00:00:00,LAKE-3,NOXTONS,TONS,0.076830537
2022-01-28 00:00:00,LAKE-3,NOXTONS,TONS,0.084804197
2022-01-29 00:00:00,LAKE-3,NOXTONS,TONS,0.074310358
2022-01-30 00:00:00,LAKE-3,NOXTONS,TONS,0.084285227
2022-01-31 00:00:00,LAKE-3,NOXTONS,TONS,0.037141804
2022-02-01 00:00:00,LAKE-3,NOXTONS,TONS,0.06251887
2022-02-02 00:00:00,LAKE-3,NOXTONS,TONS,0.087090296
2022-02-03 00:00:00,LAKE-3,NOXTONS,TONS,0.082151559
2022-02-04 00:00:00,LAKE-3,NOXTONS,TONS,0.072604197
2022-02-05 00:00:00,LAKE-3,NOXTONS,TONS,0.061535347
2022-02-06 00:00:00,LAKE-3,NOXTONS,TONS,0.054324488
2022-02-07 00:00:00,LAKE-3,NOXTONS,TONS,0.017160068
2022-02-08 00:00:00,LAKE-3,NOXTONS,TONS,0.016801997
2022-02-09 00:00:00,LAKE-3,NOXTONS,TONS,0.014039176
2022-02-10 00:00:00,LAKE-3,NOXTONS,TONS,0.015462557
2022-02-11 00:00:00,LAKE-3,NOXTONS,TONS,0.023613768
2022-02-12 00:00:00,LAKE-3,NOXTONS,TONS,0.023998763
2022-02-13 00:00:00,LAKE-3,NOXTONS,TONS,0.013177886
2022-02-14 00:00:00,LAKE-3,NOXTONS,TONS,0.028101949
2022-02-15 00:00:00,LAKE-3,NOXTONS,TONS,0.02104432
2022-02-23 00:00:00,LAKE-3,NOXTONS,TONS,0.015474969
2022-02-25 00:00:00,LAKE-3,NOXTONS,TONS,0.015408016
2022-02-28 00:00:00,LAKE-3,NOXTONS,TONS,0.016471702
2022-03-01 00:00:00,LAKE-3,NOXTONS,TONS,0.027797931
2022-03-02 00:00:00,LAKE-3,NOXTONS,TONS,0.022506649
2022-03-03 00:00:00,LAKE-3,NOXTONS,TONS,0.031001453
2022-03-04 00:00:00,LAKE-3,NOXTONS,TONS,0.042357446
2022-03-05 00:00:00,LAKE-3,NOXTONS,TONS,0.027843915
2022-03-06 00:00:00,LAKE-3,NOXTONS,TONS,0.022498999
2022-03-07 00:00:00,LAKE-3,NOXTONS,TONS,0.039786219
2022-03-08 00:00:00,LAKE-3,NOXTONS,TONS,0.06540084
2022-03-09 00:00:00,LAKE-3,NOXTONS,TONS,0.07243051
2022-03-10 00:00:00,LAKE-3,NOXTONS,TONS,0.059429227
2022-03-11 00:00:00,LAKE-3,NOXTONS,TONS,0.088030366
2022-03-12 00:00:00,LAKE-3,NOXTONS,TONS,0.054713047
2022-03-13 00:00:00,LAKE-3,NOXTONS,TONS,0.065729715
2022-03-14 00:00:00,LAKE-3,NOXTONS,TONS,0.051096392
2022-03-15 00:00:00,LAKE-3,NOXTONS,TONS,0.037843498
2022-03-16 00:00:00,LAKE-3,NOXTONS,TONS,0.042734334
2022-03-17 00:00:00,LAKE-3,NOXTONS,TONS,0.067231975
2022-03-18 00:00:00,LAKE-3,NOXTONS,TONS,0.063653443
2022-03-19 00:00:00,LAKE-3,NOXTONS,TONS,0.062572517
2022-03-20 00:00:00,LAKE-3,NOXTONS,TONS,0.035138097
2022-03-21 00:00:00,LAKE-3,NOXTONS,TONS,0.07670662
2022-03-22 00:00:00,LAKE-3,NOXTONS,TONS,0.068726541
2022-03-23 00:00:00,LAKE-3,NOXTONS,TONS,0.053586399
2022-03-24 00:00:00,LAKE-3,NOXTONS,TONS,0.041862599
2022-03-25 00:00:00,LAKE-3,NOXTONS,TONS,0.06097717
2022-03-26 00:00:00,LAKE-3,NOXTONS,TONS,0.035055924
2022-03-27 00:00:00,LAKE-3,NOXTONS,TONS,0.037255781
2022-03-28 00:00:00,LAKE-3,NOXTONS,TONS,0.050555635
2022-03-29 00:00:00,LAKE-3,NOXTONS,TONS,0.027524544
2022-03-30 00:00:00,LAKE-3,NOXTONS,TONS,0.061130614
2022-03-31 00:00:00,LAKE-3,NOXTONS,TONS,0.042270366
2022-04-01 00:00:00,LAKE-3,NOXTONS,TONS,0.042872333
2022-04-02 00:00:00,LAKE-3,NOXTONS,TONS,0.031116042
2022-04-03 00:00:00,LAKE-3,NOXTONS,TONS,0.033473025
2022-04-04 00:00:00,LAKE-3,NOXTONS,TONS,0.039765534
2022-04-05 00:00:00,LAKE-3,NOXTONS,TONS,0.000123774
2022-04-06 00:00:00,LAKE-3,NOXTONS,TONS,0.026224453
2022-04-07 00:00:00,LAKE-3,NOXTONS,TONS,0.025384035
2022-04-08 00:00:00,LAKE-3,NOXTONS,TONS,0.018113693
2022-04-09 00:00:00,LAKE-3,NOXTONS,TONS,0.044382142
2022-04-10 00:00:00,LAKE-3,NOXTONS,TONS,0.071379104
2022-04-11 00:00:00,LAKE-3,NOXTONS,TONS,0.057804526
2022-04-12 00:00:00,LAKE-3,NOXTONS,TONS,0.050549275
2022-04-13 00:00:00,LAKE-3,NOXTONS,TONS,0.005385148
2022-04-17 00:00:00,LAKE-3,NOXTONS,TONS,0.028997106
2022-05-02 00:00:00,LAKE-3,NOXTONS,TONS,0.031454953
2022-05-03 00:00:00,LAKE-3,NOXTONS,TONS,0.048438638
2022-05-04 00:00:00,LAKE-3,NOXTONS,TONS,0.003205283
2022-05-05 00:00:00,LAKE-3,NOXTONS,TONS,0.021833273
2022-05-06 00:00:00,LAKE-3,NOXTONS,TONS,0.037267377
2022-05-07 00:00:00,LAKE-3,NOXTONS,TONS,0.043143985
2022-05-08 00:00:00,LAKE-3,NOXTONS,TONS,0.049743693
2022-05-09 00:00:00,LAKE-3,NOXTONS,TONS,0.002506133
2022-05-10 00:00:00,LAKE-3,NOXTONS,TONS,0.041004243
2022-05-11 00:00:00,LAKE-3,NOXTONS,TONS,0.04605488
2022-05-12 00:00:00,LAKE-3,NOXTONS,TONS,0.039794301
2022-05-13 00:00:00,LAKE-3,NOXTONS,TONS,0.048117196
2022-05-14 00:00:00,LAKE-3,NOXTONS,TONS,0.035233679
2022-05-15 00:00:00,LAKE-3,NOXTONS,TONS,0.035467395
2022-05-16 00:00:00,LAKE-3,NOXTONS,TONS,0.038658002
2022-05-17 00:00:00,LAKE-3,NOXTONS,TONS,0.031785658
2022-05-18 00:00:00,LAKE-3,NOXTONS,TONS,0.036006148
2022-05-19 00:00:00,LAKE-3,NOXTONS,TONS,0.045723373
2022-05-20 00:00:00,LAKE-3,NOXTONS,TONS,0.033958995
2022-05-21 00:00:00,LAKE-3,NOXTONS,TONS,0.03165484
2022-05-23 00:00:00,LAKE-3,NOXTONS,TONS,0.038371108
2022-05-24 00:00:00,LAKE-3,NOXTONS,TONS,0.004439932
2022-05-25 00:00:00,LAKE-3,NOXTONS,TONS,0.010158879
2022-05-26 00:00:00,LAKE-3,NOXTONS,TONS,0.034106508
