TimeStamp,Source,Parameter,Units,Value
2022-01-01 00:00:00,LAKE-3,UNITONBT,MW,448
2022-01-02 00:00:00,LAKE-3,UNITONBT,MW,944
2022-01-03 00:00:00,LAKE-3,UNITONBT,MW,1161
2022-01-04 00:00:00,LAKE-3,UNITONBT,MW,1000
2022-01-05 00:00:00,LAKE-3,UNITONBT,MW,14
2022-01-08 00:00:00,LAKE-3,UNITONBT,MW,442
2022-01-09 00:00:00,LAKE-3,UNITONBT,MW,972
2022-01-10 00:00:00,LAKE-3,UNITONBT,MW,1125
2022-01-11 00:00:00,LAKE-3,UNITONBT,MW,245
2022-01-13 00:00:00,LAKE-3,UNITONBT,MW,448
2022-01-14 00:00:00,LAKE-3,UNITONBT,MW,117
2022-01-15 00:00:00,LAKE-3,UNITONBT,MW,344
2022-01-16 00:00:00,LAKE-3,UNITONBT,MW,336
2022-01-17 00:00:00,LAKE-3,UNITONBT,MW,746
2022-01-18 00:00:00,LAKE-3,UNITONBT,MW,853
2022-01-19 00:00:00,LAKE-3,UNITONBT,MW,648
2022-01-20 00:00:00,LAKE-3,UNITONBT,MW,847
2022-01-21 00:00:00,LAKE-3,UNITONBT,MW,796
2022-01-22 00:00:00,LAKE-3,UNITONBT,MW,260
2022-01-25 00:00:00,LAKE-3,UNITONBT,MW,607
2022-01-26 00:00:00,LAKE-3,UNITONBT,MW,1440
2022-01-27 00:00:00,LAKE-3,UNITONBT,MW,1149
2022-01-28 00:00:00,LAKE-3,UNITONBT,MW,1215
2022-01-29 00:00:00,LAKE-3,UNITONBT,MW,1159
2022-01-30 00:00:00,LAKE-3,UNITONBT,MW,1314
2022-01-31 00:00:00,LAKE-3,UNITONBT,MW,671
2022-02-01 00:00:00,LAKE-3,UNITONBT,MW,964
2022-02-02 00:00:00,LAKE-3,UNITONBT,MW,1440
2022-02-03 00:00:00,LAKE-3,UNITONBT,MW,1440
2022-02-04 00:00:00,LAKE-3,UNITONBT,MW,1440
2022-02-05 00:00:00,LAKE-3,UNITONBT,MW,1085
2022-02-06 00:00:00,LAKE-3,UNITONBT,MW,884
2022-02-07 00:00:00,LAKE-3,UNITONBT,MW,248
2022-02-08 00:00:00,LAKE-3,UNITONBT,MW,269
2022-02-09 00:00:00,LAKE-3,UNITONBT,MW,183
2022-02-10 00:00:00,LAKE-3,UNITONBT,MW,226
2022-02-11 00:00:00,LAKE-3,UNITONBT,MW,420
2022-02-12 00:00:00,LAKE-3,UNITONBT,MW,360
2022-02-13 00:00:00,LAKE-3,UNITONBT,MW,278
2022-02-14 00:00:00,LAKE-3,UNITONBT,MW,507
