TimeStamp,Source,Parameter,Units,Value
2022-01-01 00:00:00,LAKE-3,LOADMWBA,MW,66.9592894
2022-01-02 00:00:00,LAKE-3,LOADMWBA,MW,53.69792374
2022-01-03 00:00:00,LAKE-3,LOADMWBA,MW,45.35358853
2022-01-04 00:00:00,LAKE-3,LOADMWBA,MW,60.97815887
2022-01-05 00:00:00,LAKE-3,LOADMWBA,MW,6.00868478
2022-01-08 00:00:00,LAKE-3,LOADMWBA,MW,61.13832117
2022-01-09 00:00:00,LAKE-3,LOADMWBA,MW,57.99026521
2022-01-10 00:00:00,LAKE-3,LOADMWBA,MW,63.67119045
2022-01-11 00:00:00,LAKE-3,LOADMWBA,MW,49.5736889
2022-01-13 00:00:00,LAKE-3,LOADMWBA,MW,73.8842022
2022-01-14 00:00:00,LAKE-3,LOADMWBA,MW,43.45754165
2022-01-15 00:00:00,LAKE-3,LOADMWBA,MW,58.77734908
2022-01-16 00:00:00,LAKE-3,LOADMWBA,MW,70.18194215
2022-01-17 00:00:00,LAKE-3,LOADMWBA,MW,63.35367331
2022-01-18 00:00:00,LAKE-3,LOADMWBA,MW,51.58839338
2022-01-19 00:00:00,LAKE-3,LOADMWBA,MW,43.51149294
2022-01-20 00:00:00,LAKE-3,LOADMWBA,MW,52.93116019
2022-01-21 00:00:00,LAKE-3,LOADMWBA,MW,59.78991836
2022-01-22 00:00:00,LAKE-3,LOADMWBA,MW,60.0491244
2022-01-25 00:00:00,LAKE-3,LOADMWBA,MW,59.31372575
2022-01-26 00:00:00,LAKE-3,LOADMWBA,MW,76.20206585
2022-01-27 00:00:00,LAKE-3,LOADMWBA,MW,77.79852827
2022-01-28 00:00:00,LAKE-3,LOADMWBA,MW,79.75694182
2022-01-29 00:00:00,LAKE-3,LOADMWBA,MW,70.37393388
2022-01-30 00:00:00,LAKE-3,LOADMWBA,MW,72.79455728
2022-01-31 00:00:00,LAKE-3,LOADMWBA,MW,59.44260015
2022-02-01 00:00:00,LAKE-3,LOADMWBA,MW,68.5662526
2022-02-02 00:00:00,LAKE-3,LOADMWBA,MW,71.57739373
2022-02-03 00:00:00,LAKE-3,LOADMWBA,MW,64.22892288
2022-02-04 00:00:00,LAKE-3,LOADMWBA,MW,55.47232515
2022-02-05 00:00:00,LAKE-3,LOADMWBA,MW,62.52477917
2022-02-06 00:00:00,LAKE-3,LOADMWBA,MW,66.66010002
2022-02-07 00:00:00,LAKE-3,LOADMWBA,MW,49.97793747
2022-02-08 00:00:00,LAKE-3,LOADMWBA,MW,45.32950963
2022-02-09 00:00:00,LAKE-3,LOADMWBA,MW,51.25120439
2022-02-10 00:00:00,LAKE-3,LOADMWBA,MW,59.34911608
2022-02-11 00:00:00,LAKE-3,LOADMWBA,MW,43.03746502
2022-02-12 00:00:00,LAKE-3,LOADMWBA,MW,62.6769454
2022-02-13 00:00:00,LAKE-3,LOADMWBA,MW,38.97198003
2022-02-14 00:00:00,LAKE-3,LOADMWBA,MW,38.79787089
2022-02-15 00:00:00,LAKE-3,LOADMWBA,MW,66.77531776
2022-02-23 00:00:00,LAKE-3,LOADMWBA,MW,46.06605971
2022-02-25 00:00:00,LAKE-3,LOADMWBA,MW,66.0906931
2022-02-28 00:00:00,LAKE-3,LOADMWBA,MW,49.67414173
2022-03-01 00:00:00,LAKE-3,LOADMWBA,MW,54.04549738
2022-03-02 00:00:00,LAKE-3,LOADMWBA,MW,60.40162061
2022-03-03 00:00:00,LAKE-3,LOADMWBA,MW,58.75825677
2022-03-04 00:00:00,LAKE-3,LOADMWBA,MW,50.2881267
2022-03-05 00:00:00,LAKE-3,LOADMWBA,MW,59.5449268
2022-03-06 00:00:00,LAKE-3,LOADMWBA,MW,59.16846131
2022-03-07 00:00:00,LAKE-3,LOADMWBA,MW,58.20688874
2022-03-08 00:00:00,LAKE-3,LOADMWBA,MW,69.95797502
2022-03-09 00:00:00,LAKE-3,LOADMWBA,MW,56.07936861
2022-03-10 00:00:00,LAKE-3,LOADMWBA,MW,61.12712751
2022-03-11 00:00:00,LAKE-3,LOADMWBA,MW,72.53708869
2022-03-12 00:00:00,LAKE-3,LOADMWBA,MW,72.96699395
2022-03-13 00:00:00,LAKE-3,LOADMWBA,MW,80.64507689
2022-03-14 00:00:00,LAKE-3,LOADMWBA,MW,59.85240733
2022-03-15 00:00:00,LAKE-3,LOADMWBA,MW,47.03780952
2022-03-16 00:00:00,LAKE-3,LOADMWBA,MW,55.56813807
2022-03-17 00:00:00,LAKE-3,LOADMWBA,MW,60.64362645
2022-03-18 00:00:00,LAKE-3,LOADMWBA,MW,68.24304636
2022-03-19 00:00:00,LAKE-3,LOADMWBA,MW,62.70225554
2022-03-20 00:00:00,LAKE-3,LOADMWBA,MW,61.01883952
2022-03-21 00:00:00,LAKE-3,LOADMWBA,MW,63.8423509
2022-03-22 00:00:00,LAKE-3,LOADMWBA,MW,70.63351186
2022-03-23 00:00:00,LAKE-3,LOADMWBA,MW,68.83743437
2022-03-24 00:00:00,LAKE-3,LOADMWBA,MW,68.39166922
2022-03-25 00:00:00,LAKE-3,LOADMWBA,MW,63.0486636
2022-03-26 00:00:00,LAKE-3,LOADMWBA,MW,58.49676996
2022-03-27 00:00:00,LAKE-3,LOADMWBA,MW,50.5701613
2022-03-28 00:00:00,LAKE-3,LOADMWBA,MW,62.14352844
2022-03-29 00:00:00,LAKE-3,LOADMWBA,MW,48.59253766
2022-03-30 00:00:00,LAKE-3,LOADMWBA,MW,42.89221383
2022-03-31 00:00:00,LAKE-3,LOADMWBA,MW,52.34103883
2022-04-01 00:00:00,LAKE-3,LOADMWBA,MW,52.38993837
2022-04-02 00:00:00,LAKE-3,LOADMWBA,MW,69.27574214
2022-04-03 00:00:00,LAKE-3,LOADMWBA,MW,64.30812055
2022-04-04 00:00:00,LAKE-3,LOADMWBA,MW,70.64096776
2022-04-05 00:00:00,LAKE-3,LOADMWBA,MW,7.68268177
2022-04-06 00:00:00,LAKE-3,LOADMWBA,MW,58.4669739
2022-04-07 00:00:00,LAKE-3,LOADMWBA,MW,73.27601153
2022-04-08 00:00:00,LAKE-3,LOADMWBA,MW,58.97946636
2022-04-09 00:00:00,LAKE-3,LOADMWBA,MW,77.71741312
2022-04-10 00:00:00,LAKE-3,LOADMWBA,MW,65.31047253
2022-04-11 00:00:00,LAKE-3,LOADMWBA,MW,58.65381651
2022-04-12 00:00:00,LAKE-3,LOADMWBA,MW,55.05714875
2022-04-13 00:00:00,LAKE-3,LOADMWBA,MW,25.94583677
2022-04-17 00:00:00,LAKE-3,LOADMWBA,MW,73.38374193
2022-05-02 00:00:00,LAKE-3,LOADMWBA,MW,56.96299842
2022-05-03 00:00:00,LAKE-3,LOADMWBA,MW,52.24628304
2022-05-04 00:00:00,LAKE-3,LOADMWBA,MW,29.22318607
2022-05-05 00:00:00,LAKE-3,LOADMWBA,MW,48.63411355
2022-05-06 00:00:00,LAKE-3,LOADMWBA,MW,62.69317088
2022-05-07 00:00:00,LAKE-3,LOADMWBA,MW,64.49325066
2022-05-08 00:00:00,LAKE-3,LOADMWBA,MW,74.55065738
2022-05-09 00:00:00,LAKE-3,LOADMWBA,MW,44.5799249
2022-05-10 00:00:00,LAKE-3,LOADMWBA,MW,53.4361887
2022-05-11 00:00:00,LAKE-3,LOADMWBA,MW,52.66266072
2022-05-12 00:00:00,LAKE-3,LOADMWBA,MW,44.67762643
2022-05-13 00:00:00,LAKE-3,LOADMWBA,MW,63.96150034
2022-05-14 00:00:00,LAKE-3,LOADMWBA,MW,53.22599295
2022-05-15 00:00:00,LAKE-3,LOADMWBA,MW,58.62662309
2022-05-16 00:00:00,LAKE-3,LOADMWBA,MW,53.12059043
2022-05-17 00:00:00,LAKE-3,LOADMWBA,MW,55.77991402
2022-05-18 00:00:00,LAKE-3,LOADMWBA,MW,58.29098756
2022-05-19 00:00:00,LAKE-3,LOADMWBA,MW,55.189038
2022-05-20 00:00:00,LAKE-3,LOADMWBA,MW,52.52590681
2022-05-21 00:00:00,LAKE-3,LOADMWBA,MW,58.28815391
2022-05-23 00:00:00,LAKE-3,LOADMWBA,MW,62.98623966
2022-05-24 00:00:00,LAKE-3,LOADMWBA,MW,44.27972386
2022-05-25 00:00:00,LAKE-3,LOADMWBA,MW,72.89198943
2022-05-26 00:00:00,LAKE-3,LOADMWBA,MW,60.81965097
2022-05-27 00:00:00,LAKE-3,LOADMWBA,MW,50.19497123
2022-05-28 00:00:00,LAKE-3,LOADMWBA,MW,47.06168094
2022-05-31 00:00:00,LAKE-3,LOADMWBA,MW,60.01602657
2022-06-01 00:00:00,LAKE-3,LOADMWBA,MW,60.68490654
2022-06-02 00:00:00,LAKE-3,LOADMWBA,MW,52.96318932
2022-06-03 00:00:00,LAKE-3,LOADMWBA,MW,52.46356455
2022-06-04 00:00:00,LAKE-3,LOADMWBA,MW,64.52938405
