TimeStamp,Source,Parameter,Units,Value
2022-01-01 00:00:00,LAKE-1,HEATINBA,MMBTU/HR,327.16
2022-01-02 00:00:00,LAKE-1,HEATINBA,MMBTU/HR,529.78125
2022-01-03 00:00:00,LAKE-1,HEATINBA,MMBTU/HR,391.5176471
2022-01-04 00:00:00,LAKE-1,HEATINBA,MMBTU/HR,283.4666667
2022-01-05 00:00:00,LAKE-1,HEATINBA,MMBTU/HR,582.1166667
2022-01-15 00:00:00,LAKE-1,HEATINBA,MMBTU/HR,22.6
2022-01-17 00:00:00,LAKE-1,HEATINBA,MMBTU/HR,547.5
2022-01-18 00:00:00,LAKE-1,HEATINBA,MMBTU/HR,574.0285714
2022-01-19 00:00:00,LAKE-1,HEATINBA,MMBTU/HR,617.2777778
2022-01-20 00:00:00,LAKE-1,HEATINBA,MMBTU/HR,516.7375
2022-01-24 00:00:00,LAKE-1,HEATINBA,MMBTU/HR,613.325
2022-01-25 00:00:00,LAKE-1,HEATINBA,MMBTU/HR,597.00625
2022-01-26 00:00:00,LAKE-1,HEATINBA,MMBTU/HR,587.1857143
2022-01-27 00:00:00,LAKE-1,HEATINBA,MMBTU/HR,612.9142857
2022-01-29 00:00:00,LAKE-1,HEATINBA,MMBTU/HR,609.4666667
2022-01-30 00:00:00,LAKE-1,HEATINBA,MMBTU/HR,617.5875
2022-01-31 00:00:00,LAKE-1,HEATINBA,MMBTU/HR,712.0875
2022-02-01 00:00:00,LAKE-1,HEATINBA,MMBTU/HR,697.3333333
2022-02-02 00:00:00,LAKE-1,HEATINBA,MMBTU/HR,718.15
2022-02-03 00:00:00,LAKE-1,HEATINBA,MMBTU/HR,654.35
2022-02-04 00:00:00,LAKE-1,HEATINBA,MMBTU/HR,618.2294118
2022-02-05 00:00:00,LAKE-1,HEATINBA,MMBTU/HR,669.0916667
2022-02-06 00:00:00,LAKE-1,HEATINBA,MMBTU/HR,583.25
2022-02-07 00:00:00,LAKE-1,HEATINBA,MMBTU/HR,633.735
2022-02-08 00:00:00,LAKE-1,HEATINBA,MMBTU/HR,637.4904762
2022-02-09 00:00:00,LAKE-1,HEATINBA,MMBTU/HR,648.4083333
2022-02-10 00:00:00,LAKE-1,HEATINBA,MMBTU/HR,623.9666667
2022-02-11 00:00:00,LAKE-1,HEATINBA,MMBTU/HR,649.1708333
2022-02-12 00:00:00,LAKE-1,HEATINBA,MMBTU/HR,694.6916667
2022-02-13 00:00:00,LAKE-1,HEATINBA,MMBTU/HR,559.5
2022-02-14 00:00:00,LAKE-1,HEATINBA,MMBTU/HR,591.6222222
2022-02-15 00:00:00,LAKE-1,HEATINBA,MMBTU/HR,626.0727273
2022-02-16 00:00:00,LAKE-1,HEATINBA,MMBTU/HR,566.2083333
2022-02-17 00:00:00,LAKE-1,HEATINBA,MMBTU/HR,530.8125
2022-02-18 00:00:00,LAKE-1,HEATINBA,MMBTU/HR,565.0416667
2022-02-19 00:00:00,LAKE-1,HEATINBA,MMBTU/HR,636.58
2022-02-20 00:00:00,LAKE-1,HEATINBA,MMBTU/HR,543.0428571
2022-02-21 00:00:00,LAKE-1,HEATINBA,MMBTU/HR,676.7142857
2022-02-22 00:00:00,LAKE-1,HEATINBA,MMBTU/HR,447.6769231
2022-02-23 00:00:00,LAKE-1,HEATINBA,MMBTU/HR,519.8818182
2022-02-24 00:00:00,LAKE-1,HEATINBA,MMBTU/HR,568.8588235
2022-02-25 00:00:00,LAKE-1,HEATINBA,MMBTU/HR,684.0954545
2022-02-26 00:00:00,LAKE-1,HEATINBA,MMBTU/HR,675.75
