TimeStamp,Source,Parameter,Units,Value
2022-01-10 00:00:00,LAKE-2,UNITONBT,MW,453
2022-01-11 00:00:00,LAKE-2,UNITONBT,MW,315
2022-01-12 00:00:00,LAKE-2,UNITONBT,MW,243
2022-01-26 00:00:00,LAKE-2,UNITONBT,MW,445
2022-02-02 00:00:00,LAKE-2,UNITONBT,MW,408
2022-02-03 00:00:00,LAKE-2,UNITONBT,MW,1367
2022-02-04 00:00:00,LAKE-2,UNITONBT,MW,1155
2022-02-05 00:00:00,LAKE-2,UNITONBT,MW,367
2022-02-06 00:00:00,LAKE-2,UNITONBT,MW,356
2022-02-07 00:00:00,LAKE-2,UNITONBT,MW,95
2022-02-23 00:00:00,LAKE-2,UNITONBT,MW,969
2022-02-24 00:00:00,LAKE-2,UNITONBT,MW,35
2022-03-02 00:00:00,LAKE-2,UNITONBT,MW,345
2022-03-03 00:00:00,LAKE-2,UNITONBT,MW,9
2022-03-22 00:00:00,LAKE-2,UNITONBT,MW,137
2022-03-23 00:00:00,LAKE-2,UNITONBT,MW,6
2022-03-25 00:00:00,LAKE-2,UNITONBT,MW,564
2022-03-26 00:00:00,LAKE-2,UNITONBT,MW,1125
2022-03-27 00:00:00,LAKE-2,UNITONBT,MW,886
2022-03-28 00:00:00,LAKE-2,UNITONBT,MW,1318
2022-03-29 00:00:00,LAKE-2,UNITONBT,MW,166
2022-03-30 00:00:00,LAKE-2,UNITONBT,MW,317
2022-03-31 00:00:00,LAKE-2,UNITONBT,MW,306
2022-04-09 00:00:00,LAKE-2,UNITONBT,MW,563
2022-04-10 00:00:00,LAKE-2,UNITONBT,MW,658
2022-04-11 00:00:00,LAKE-2,UNITONBT,MW,529
2022-04-12 00:00:00,LAKE-2,UNITONBT,MW,18
2022-04-14 00:00:00,LAKE-2,UNITONBT,MW,370
2022-04-15 00:00:00,LAKE-2,UNITONBT,MW,519
2022-04-16 00:00:00,LAKE-2,UNITONBT,MW,524
2022-04-17 00:00:00,LAKE-2,UNITONBT,MW,375
2022-04-18 00:00:00,LAKE-2,UNITONBT,MW,650
2022-04-19 00:00:00,LAKE-2,UNITONBT,MW,1440
2022-04-20 00:00:00,LAKE-2,UNITONBT,MW,740
2022-04-21 00:00:00,LAKE-2,UNITONBT,MW,788
2022-04-22 00:00:00,LAKE-2,UNITONBT,MW,844
2022-04-23 00:00:00,LAKE-2,UNITONBT,MW,412
2022-04-24 00:00:00,LAKE-2,UNITONBT,MW,536
2022-04-25 00:00:00,LAKE-2,UNITONBT,MW,571
2022-04-26 00:00:00,LAKE-2,UNITONBT,MW,649
2022-04-27 00:00:00,LAKE-2,UNITONBT,MW,1020
2022-04-28 00:00:00,LAKE-2,UNITONBT,MW,945
2022-04-29 00:00:00,LAKE-2,UNITONBT,MW,1440
2022-04-30 00:00:00,LAKE-2,UNITONBT,MW,1440
2022-05-01 00:00:00,LAKE-2,UNITONBT,MW,1255
2022-05-02 00:00:00,LAKE-2,UNITONBT,MW,1406
2022-05-03 00:00:00,LAKE-2,UNITONBT,MW,832
2022-05-04 00:00:00,LAKE-2,UNITONBT,MW,1416
2022-05-05 00:00:00,LAKE-2,UNITONBT,MW,581
2022-05-06 00:00:00,LAKE-2,UNITONBT,MW,556
2022-05-07 00:00:00,LAKE-2,UNITONBT,MW,496
2022-05-09 00:00:00,LAKE-2,UNITONBT,MW,597
2022-05-10 00:00:00,LAKE-2,UNITONBT,MW,548
2022-05-11 00:00:00,LAKE-2,UNITONBT,MW,593
2022-05-12 00:00:00,LAKE-2,UNITONBT,MW,671
2022-05-13 00:00:00,LAKE-2,UNITONBT,MW,279
2022-05-14 00:00:00,LAKE-2,UNITONBT,MW,343
2022-05-15 00:00:00,LAKE-2,UNITONBT,MW,425
2022-05-16 00:00:00,LAKE-2,UNITONBT,MW,422
2022-05-17 00:00:00,LAKE-2,UNITONBT,MW,526
2022-05-18 00:00:00,LAKE-2,UNITONBT,MW,424
2022-05-19 00:00:00,LAKE-2,UNITONBT,MW,594
2022-05-20 00:00:00,LAKE-2,UNITONBT,MW,490
2022-05-21 00:00:00,LAKE-2,UNITONBT,MW,490
2022-05-23 00:00:00,LAKE-2,UNITONBT,MW,373
2022-05-24 00:00:00,LAKE-2,UNITONBT,MW,402
2022-05-25 00:00:00,LAKE-2,UNITONBT,MW,650
2022-05-26 00:00:00,LAKE-2,UNITONBT,MW,786
2022-05-27 00:00:00,LAKE-2,UNITONBT,MW,676
2022-05-28 00:00:00,LAKE-2,UNITONBT,MW,673
2022-05-30 00:00:00,LAKE-2,UNITONBT,MW,382
2022-05-31 00:00:00,LAKE-2,UNITONBT,MW,423
2022-06-01 00:00:00,LAKE-2,UNITONBT,MW,553
2022-06-02 00:00:00,LAKE-2,UNITONBT,MW,784
2022-06-03 00:00:00,LAKE-2,UNITONBT,MW,551
2022-06-04 00:00:00,LAKE-2,UNITONBT,MW,167
2022-06-05 00:00:00,LAKE-2,UNITONBT,MW,385
2022-06-06 00:00:00,LAKE-2,UNITONBT,MW,784
2022-06-07 00:00:00,LAKE-2,UNITONBT,MW,908
2022-06-08 00:00:00,LAKE-2,UNITONBT,MW,1282
2022-06-09 00:00:00,LAKE-2,UNITONBT,MW,913
2022-06-10 00:00:00,LAKE-2,UNITONBT,MW,1034
2022-06-11 00:00:00,LAKE-2,UNITONBT,MW,1176
2022-06-12 00:00:00,LAKE-2,UNITONBT,MW,863
2022-06-13 00:00:00,LAKE-2,UNITONBT,MW,876
2022-06-14 00:00:00,LAKE-2,UNITONBT,MW,866
2022-06-15 00:00:00,LAKE-2,UNITONBT,MW,810
2022-06-16 00:00:00,LAKE-2,UNITONBT,MW,524
2022-06-17 00:00:00,LAKE-2,UNITONBT,MW,619
2022-06-18 00:00:00,LAKE-2,UNITONBT,MW,491
2022-06-19 00:00:00,LAKE-2,UNITONBT,MW,450
2022-06-20 00:00:00,LAKE-2,UNITONBT,MW,689
2022-06-22 00:00:00,LAKE-2,UNITONBT,MW,447
2022-06-23 00:00:00,LAKE-2,UNITONBT,MW,747
2022-06-24 00:00:00,LAKE-2,UNITONBT,MW,702
2022-06-25 00:00:00,LAKE-2,UNITONBT,MW,1440
2022-06-26 00:00:00,LAKE-2,UNITONBT,MW,385
2022-06-27 00:00:00,LAKE-2,UNITONBT,MW,634
