TimeStamp,Source,Parameter,Units,Value
2022-01-10 00:00:00,LAKE-2,LOADMWBA,MW,70.98346556
2022-01-11 00:00:00,LAKE-2,LOADMWBA,MW,47.48480247
2022-01-12 00:00:00,LAKE-2,LOADMWBA,MW,47.55614813
2022-01-26 00:00:00,LAKE-2,LOADMWBA,MW,75.19591231
2022-02-02 00:00:00,LAKE-2,LOADMWBA,MW,76.08381509
2022-02-03 00:00:00,LAKE-2,LOADMWBA,MW,68.70385137
2022-02-04 00:00:00,LAKE-2,LOADMWBA,MW,67.54511982
2022-02-05 00:00:00,LAKE-2,LOADMWBA,MW,67.1181877
2022-02-06 00:00:00,LAKE-2,LOADMWBA,MW,63.68168342
2022-02-07 00:00:00,LAKE-2,LOADMWBA,MW,21.1975054
2022-02-23 00:00:00,LAKE-2,LOADMWBA,MW,73.38259635
2022-02-24 00:00:00,LAKE-2,LOADMWBA,MW,24.4440276
2022-03-02 00:00:00,LAKE-2,LOADMWBA,MW,58.85442328
2022-03-03 00:00:00,LAKE-2,LOADMWBA,MW,0.007609703
2022-03-22 00:00:00,LAKE-2,LOADMWBA,MW,16.22394538
2022-03-23 00:00:00,LAKE-2,LOADMWBA,MW,0.008083845
2022-03-25 00:00:00,LAKE-2,LOADMWBA,MW,63.0853162
2022-03-26 00:00:00,LAKE-2,LOADMWBA,MW,63.7103776
2022-03-27 00:00:00,LAKE-2,LOADMWBA,MW,66.23253049
2022-03-28 00:00:00,LAKE-2,LOADMWBA,MW,74.51053748
2022-03-29 00:00:00,LAKE-2,LOADMWBA,MW,27.8206516
2022-03-30 00:00:00,LAKE-2,LOADMWBA,MW,46.23836636
2022-03-31 00:00:00,LAKE-2,LOADMWBA,MW,56.70222169
2022-04-09 00:00:00,LAKE-2,LOADMWBA,MW,78.76290816
2022-04-10 00:00:00,LAKE-2,LOADMWBA,MW,76.5746705
2022-04-11 00:00:00,LAKE-2,LOADMWBA,MW,66.93352597
2022-04-12 00:00:00,LAKE-2,LOADMWBA,MW,9.00920072
2022-04-14 00:00:00,LAKE-2,LOADMWBA,MW,62.19374074
2022-04-15 00:00:00,LAKE-2,LOADMWBA,MW,78.69311652
2022-04-16 00:00:00,LAKE-2,LOADMWBA,MW,70.09232019
2022-04-17 00:00:00,LAKE-2,LOADMWBA,MW,54.9112345
2022-04-18 00:00:00,LAKE-2,LOADMWBA,MW,76.2518471
2022-04-19 00:00:00,LAKE-2,LOADMWBA,MW,63.5889135
2022-04-20 00:00:00,LAKE-2,LOADMWBA,MW,64.97630128
2022-04-21 00:00:00,LAKE-2,LOADMWBA,MW,54.23950494
2022-04-22 00:00:00,LAKE-2,LOADMWBA,MW,62.22567275
2022-04-23 00:00:00,LAKE-2,LOADMWBA,MW,59.00226957
2022-04-24 00:00:00,LAKE-2,LOADMWBA,MW,71.89542501
2022-04-25 00:00:00,LAKE-2,LOADMWBA,MW,76.62612382
2022-04-26 00:00:00,LAKE-2,LOADMWBA,MW,70.0323513
2022-04-27 00:00:00,LAKE-2,LOADMWBA,MW,74.29515215
2022-04-28 00:00:00,LAKE-2,LOADMWBA,MW,75.93398802
2022-04-29 00:00:00,LAKE-2,LOADMWBA,MW,81.06019294
2022-04-30 00:00:00,LAKE-2,LOADMWBA,MW,70.56159232
2022-05-01 00:00:00,LAKE-2,LOADMWBA,MW,63.29379816
2022-05-02 00:00:00,LAKE-2,LOADMWBA,MW,74.1647534
2022-05-03 00:00:00,LAKE-2,LOADMWBA,MW,67.76869503
2022-05-04 00:00:00,LAKE-2,LOADMWBA,MW,70.68850308
2022-05-05 00:00:00,LAKE-2,LOADMWBA,MW,69.53081693
2022-05-06 00:00:00,LAKE-2,LOADMWBA,MW,65.96193817
2022-05-07 00:00:00,LAKE-2,LOADMWBA,MW,72.4215597
2022-05-09 00:00:00,LAKE-2,LOADMWBA,MW,65.38238864
2022-05-10 00:00:00,LAKE-2,LOADMWBA,MW,53.72839957
2022-05-11 00:00:00,LAKE-2,LOADMWBA,MW,53.17596734
2022-05-12 00:00:00,LAKE-2,LOADMWBA,MW,56.69681122
2022-05-13 00:00:00,LAKE-2,LOADMWBA,MW,56.95149681
2022-05-14 00:00:00,LAKE-2,LOADMWBA,MW,48.73840548
2022-05-15 00:00:00,LAKE-2,LOADMWBA,MW,67.44076507
2022-05-16 00:00:00,LAKE-2,LOADMWBA,MW,51.73816797
2022-05-17 00:00:00,LAKE-2,LOADMWBA,MW,59.69954854
2022-05-18 00:00:00,LAKE-2,LOADMWBA,MW,62.8774147
2022-05-19 00:00:00,LAKE-2,LOADMWBA,MW,60.44840018
2022-05-20 00:00:00,LAKE-2,LOADMWBA,MW,70.51231254
2022-05-21 00:00:00,LAKE-2,LOADMWBA,MW,70.29154694
2022-05-23 00:00:00,LAKE-2,LOADMWBA,MW,67.52274319
2022-05-24 00:00:00,LAKE-2,LOADMWBA,MW,50.99390017
2022-05-25 00:00:00,LAKE-2,LOADMWBA,MW,76.26443441
2022-05-26 00:00:00,LAKE-2,LOADMWBA,MW,62.27958951
2022-05-27 00:00:00,LAKE-2,LOADMWBA,MW,53.40187138
2022-05-28 00:00:00,LAKE-2,LOADMWBA,MW,53.19870182
2022-05-30 00:00:00,LAKE-2,LOADMWBA,MW,71.33250411
2022-05-31 00:00:00,LAKE-2,LOADMWBA,MW,64.5040833
2022-06-01 00:00:00,LAKE-2,LOADMWBA,MW,66.97277175
2022-06-02 00:00:00,LAKE-2,LOADMWBA,MW,71.19093492
2022-06-03 00:00:00,LAKE-2,LOADMWBA,MW,62.82613508
2022-06-04 00:00:00,LAKE-2,LOADMWBA,MW,42.05950983
2022-06-05 00:00:00,LAKE-2,LOADMWBA,MW,63.17603694
2022-06-06 00:00:00,LAKE-2,LOADMWBA,MW,57.48924098
2022-06-07 00:00:00,LAKE-2,LOADMWBA,MW,65.23600412
2022-06-08 00:00:00,LAKE-2,LOADMWBA,MW,51.55092836
2022-06-09 00:00:00,LAKE-2,LOADMWBA,MW,69.10859138
2022-06-10 00:00:00,LAKE-2,LOADMWBA,MW,71.54125034
2022-06-11 00:00:00,LAKE-2,LOADMWBA,MW,73.03472428
2022-06-12 00:00:00,LAKE-2,LOADMWBA,MW,63.04232382
2022-06-13 00:00:00,LAKE-2,LOADMWBA,MW,59.35276684
2022-06-14 00:00:00,LAKE-2,LOADMWBA,MW,64.0208303
2022-06-15 00:00:00,LAKE-2,LOADMWBA,MW,63.18472266
2022-06-16 00:00:00,LAKE-2,LOADMWBA,MW,60.95524119
2022-06-17 00:00:00,LAKE-2,LOADMWBA,MW,74.98476168
2022-06-18 00:00:00,LAKE-2,LOADMWBA,MW,67.95680958
2022-06-19 00:00:00,LAKE-2,LOADMWBA,MW,56.23332983
2022-06-20 00:00:00,LAKE-2,LOADMWBA,MW,64.29514125
2022-06-22 00:00:00,LAKE-2,LOADMWBA,MW,62.65715071
2022-06-23 00:00:00,LAKE-2,LOADMWBA,MW,76.86191577
2022-06-24 00:00:00,LAKE-2,LOADMWBA,MW,73.55206827
2022-06-25 00:00:00,LAKE-2,LOADMWBA,MW,80.35207687
2022-06-26 00:00:00,LAKE-2,LOADMWBA,MW,56.25273971
2022-06-27 00:00:00,LAKE-2,LOADMWBA,MW,67.51368598
2022-06-28 00:00:00,LAKE-2,LOADMWBA,MW,73.80061817
2022-06-29 00:00:00,LAKE-2,LOADMWBA,MW,67.55403607
2022-06-30 00:00:00,LAKE-2,LOADMWBA,MW,64.90121237
2022-07-01 00:00:00,LAKE-2,LOADMWBA,MW,75.58159994
2022-07-02 00:00:00,LAKE-2,LOADMWBA,MW,73.97636984
2022-07-03 00:00:00,LAKE-2,LOADMWBA,MW,73.56862491
2022-07-04 00:00:00,LAKE-2,LOADMWBA,MW,76.92298804
2022-07-05 00:00:00,LAKE-2,LOADMWBA,MW,71.80294207
2022-07-06 00:00:00,LAKE-2,LOADMWBA,MW,65.56986089
2022-07-07 00:00:00,LAKE-2,LOADMWBA,MW,60.35297358
2022-07-08 00:00:00,LAKE-2,LOADMWBA,MW,68.27168524
2022-07-09 00:00:00,LAKE-2,LOADMWBA,MW,68.38122769
2022-07-10 00:00:00,LAKE-2,LOADMWBA,MW,72.9489445
2022-07-11 00:00:00,LAKE-2,LOADMWBA,MW,67.31791923
2022-07-13 00:00:00,LAKE-2,LOADMWBA,MW,68.19093907
2022-07-14 00:00:00,LAKE-2,LOADMWBA,MW,65.10390447
2022-07-15 00:00:00,LAKE-2,LOADMWBA,MW,69.28356396
2022-07-16 00:00:00,LAKE-2,LOADMWBA,MW,81.68973263
2022-07-17 00:00:00,LAKE-2,LOADMWBA,MW,69.21747506
2022-07-18 00:00:00,LAKE-2,LOADMWBA,MW,60.74238896
2022-07-19 00:00:00,LAKE-2,LOADMWBA,MW,64.34269158
2022-07-20 00:00:00,LAKE-2,LOADMWBA,MW,65.96798357
2022-07-21 00:00:00,LAKE-2,LOADMWBA,MW,67.50197851
2022-07-22 00:00:00,LAKE-2,LOADMWBA,MW,49.91707919
2022-07-23 00:00:00,LAKE-2,LOADMWBA,MW,62.63229117
2022-07-24 00:00:00,LAKE-2,LOADMWBA,MW,78.85663512
2022-07-25 00:00:00,LAKE-2,LOADMWBA,MW,72.78629323
2022-07-26 00:00:00,LAKE-2,LOADMWBA,MW,74.83112306
2022-07-27 00:00:00,LAKE-2,LOADMWBA,MW,73.60572726
2022-07-28 00:00:00,LAKE-2,LOADMWBA,MW,72.04653446
2022-07-29 00:00:00,LAKE-2,LOADMWBA,MW,67.17543661
2022-07-30 00:00:00,LAKE-2,LOADMWBA,MW,77.15550121
2022-07-31 00:00:00,LAKE-2,LOADMWBA,MW,73.52476541
2022-08-01 00:00:00,LAKE-2,LOADMWBA,MW,78.71921166
2022-08-02 00:00:00,LAKE-2,LOADMWBA,MW,66.07839763
2022-08-03 00:00:00,LAKE-2,LOADMWBA,MW,55.35809036
2022-08-04 00:00:00,LAKE-2,LOADMWBA,MW,64.39704356
2022-08-05 00:00:00,LAKE-2,LOADMWBA,MW,66.00063797
2022-08-06 00:00:00,LAKE-2,LOADMWBA,MW,66.08935489
2022-08-07 00:00:00,LAKE-2,LOADMWBA,MW,66.08496933
2022-08-08 00:00:00,LAKE-2,LOADMWBA,MW,55.19903221
2022-08-09 00:00:00,LAKE-2,LOADMWBA,MW,55.92503182
2022-08-10 00:00:00,LAKE-2,LOADMWBA,MW,64.7607051
2022-08-12 00:00:00,LAKE-2,LOADMWBA,MW,67.43245019
2022-08-14 00:00:00,LAKE-2,LOADMWBA,MW,68.08626909
2022-08-15 00:00:00,LAKE-2,LOADMWBA,MW,14.57241146
2022-08-16 00:00:00,LAKE-2,LOADMWBA,MW,72.19233091
2022-08-17 00:00:00,LAKE-2,LOADMWBA,MW,37.09173866
2022-08-22 00:00:00,LAKE-2,LOADMWBA,MW,73.56043525
2022-08-23 00:00:00,LAKE-2,LOADMWBA,MW,26.90413893
2022-08-25 00:00:00,LAKE-2,LOADMWBA,MW,68.54861398
2022-08-26 00:00:00,LAKE-2,LOADMWBA,MW,76.35929128
2022-08-27 00:00:00,LAKE-2,LOADMWBA,MW,71.02195977
2022-08-28 00:00:00,LAKE-2,LOADMWBA,MW,68.96851593
2022-08-29 00:00:00,LAKE-2,LOADMWBA,MW,60.73143809
2022-09-02 00:00:00,LAKE-2,LOADMWBA,MW,66.31757456
2022-09-03 00:00:00,LAKE-2,LOADMWBA,MW,59.12625832
