TimeStamp,Source,Parameter,Units,Value
2021-10-30 00:00:00,LAKE-2,SO2TONS,TONS,0.001367126
2021-11-01 00:00:00,LAKE-2,SO2TONS,TONS,0.002063898
2021-11-02 00:00:00,LAKE-2,SO2TONS,TONS,4.79484E-05
2021-12-01 00:00:00,LAKE-2,SO2TONS,TONS,1.39101E-05
2021-12-02 00:00:00,LAKE-2,SO2TONS,TONS,2.8152E-06
2021-12-05 00:00:00,LAKE-2,SO2TONS,TONS,0.000997916
2021-12-06 00:00:00,LAKE-2,SO2TONS,TONS,0.003448134
2021-12-07 00:00:00,LAKE-2,SO2TONS,TONS,0.002355653
2021-12-08 00:00:00,LAKE-2,SO2TONS,TONS,0.001327886
2021-12-09 00:00:00,LAKE-2,SO2TONS,TONS,0.003071621
2021-12-17 00:00:00,LAKE-2,SO2TONS,TONS,0.002313773
2021-12-18 00:00:00,LAKE-2,SO2TONS,TONS,7.34088E-05
2021-12-27 00:00:00,LAKE-2,SO2TONS,TONS,0.000677229
2022-01-10 00:00:00,LAKE-2,SO2TONS,TONS,0.001525098
2022-01-11 00:00:00,LAKE-2,SO2TONS,TONS,0.000864382
2022-01-12 00:00:00,LAKE-2,SO2TONS,TONS,0.000651518
2022-01-26 00:00:00,LAKE-2,SO2TONS,TONS,0.00154989
2022-02-02 00:00:00,LAKE-2,SO2TONS,TONS,0.001402878
2022-02-03 00:00:00,LAKE-2,SO2TONS,TONS,0.004441946
2022-02-04 00:00:00,LAKE-2,SO2TONS,TONS,0.003585739
2022-02-05 00:00:00,LAKE-2,SO2TONS,TONS,0.001175316
2022-02-06 00:00:00,LAKE-2,SO2TONS,TONS,0.001163924
2022-02-07 00:00:00,LAKE-2,SO2TONS,TONS,0.000168906
2022-02-23 00:00:00,LAKE-2,SO2TONS,TONS,0.003371057
2022-02-24 00:00:00,LAKE-2,SO2TONS,TONS,4.52922E-05
2022-03-02 00:00:00,LAKE-2,SO2TONS,TONS,0.001067436
2022-03-03 00:00:00,LAKE-2,SO2TONS,TONS,7.515E-07
2022-03-22 00:00:00,LAKE-2,SO2TONS,TONS,0.0001904
2022-03-23 00:00:00,LAKE-2,SO2TONS,TONS,0.000000387
2022-03-25 00:00:00,LAKE-2,SO2TONS,TONS,0.001851512
2022-03-26 00:00:00,LAKE-2,SO2TONS,TONS,0.003544423
2022-03-27 00:00:00,LAKE-2,SO2TONS,TONS,0.002877335
2022-03-28 00:00:00,LAKE-2,SO2TONS,TONS,0.004490026
2022-03-29 00:00:00,LAKE-2,SO2TONS,TONS,0.000327855
2022-03-30 00:00:00,LAKE-2,SO2TONS,TONS,0.000914096
2022-03-31 00:00:00,LAKE-2,SO2TONS,TONS,0.000919314
2022-04-09 00:00:00,LAKE-2,SO2TONS,TONS,0.002089844
2022-04-10 00:00:00,LAKE-2,SO2TONS,TONS,0.002397819
2022-04-11 00:00:00,LAKE-2,SO2TONS,TONS,0.001660034
2022-04-12 00:00:00,LAKE-2,SO2TONS,TONS,0.000009693
2022-04-14 00:00:00,LAKE-2,SO2TONS,TONS,0.001141362
2022-04-15 00:00:00,LAKE-2,SO2TONS,TONS,0.001868535
2022-04-16 00:00:00,LAKE-2,SO2TONS,TONS,0.001862748
2022-04-17 00:00:00,LAKE-2,SO2TONS,TONS,0.00114678
2022-04-18 00:00:00,LAKE-2,SO2TONS,TONS,0.002264799
2022-04-19 00:00:00,LAKE-2,SO2TONS,TONS,0.0043662
2022-04-20 00:00:00,LAKE-2,SO2TONS,TONS,0.002349827
2022-04-21 00:00:00,LAKE-2,SO2TONS,TONS,0.002186827
2022-04-22 00:00:00,LAKE-2,SO2TONS,TONS,0.002596045
2022-04-23 00:00:00,LAKE-2,SO2TONS,TONS,0.001275098
2022-04-24 00:00:00,LAKE-2,SO2TONS,TONS,0.001893415
2022-04-25 00:00:00,LAKE-2,SO2TONS,TONS,0.002024177
2022-04-26 00:00:00,LAKE-2,SO2TONS,TONS,0.002140663
2022-04-27 00:00:00,LAKE-2,SO2TONS,TONS,0.003602851
2022-04-28 00:00:00,LAKE-2,SO2TONS,TONS,0.003290904
2022-04-29 00:00:00,LAKE-2,SO2TONS,TONS,0.00524025
2022-04-30 00:00:00,LAKE-2,SO2TONS,TONS,0.004701
2022-05-01 00:00:00,LAKE-2,SO2TONS,TONS,0.003885789
2022-05-02 00:00:00,LAKE-2,SO2TONS,TONS,0.004823865
2022-05-03 00:00:00,LAKE-2,SO2TONS,TONS,0.002643933
2022-05-04 00:00:00,LAKE-2,SO2TONS,TONS,0.00468249
2022-05-05 00:00:00,LAKE-2,SO2TONS,TONS,0.001892015
