TimeStamp,Source,Parameter,Units,Value
2021-10-30 00:00:00,LAKE-2,NH3TONS,TONS,0.017749525
2021-11-01 00:00:00,LAKE-2,NH3TONS,TONS,0.023078833
2021-11-02 00:00:00,LAKE-2,NH3TONS,TONS,0.001813214
2021-12-01 00:00:00,LAKE-2,NH3TONS,TONS,0.000205831
2021-12-05 00:00:00,LAKE-2,NH3TONS,TONS,0.008791281
2021-12-06 00:00:00,LAKE-2,NH3TONS,TONS,0.035311055
2021-12-07 00:00:00,LAKE-2,NH3TONS,TONS,0.024249189
2021-12-08 00:00:00,LAKE-2,NH3TONS,TONS,0.015153955
2021-12-09 00:00:00,LAKE-2,NH3TONS,TONS,0.034915986
2021-12-17 00:00:00,LAKE-2,NH3TONS,TONS,0.020299091
2021-12-18 00:00:00,LAKE-2,NH3TONS,TONS,0.001893898
2021-12-27 00:00:00,LAKE-2,NH3TONS,TONS,0.007491226
2022-01-10 00:00:00,LAKE-2,NH3TONS,TONS,0.014247215
2022-01-11 00:00:00,LAKE-2,NH3TONS,TONS,0.009973151
2022-01-12 00:00:00,LAKE-2,NH3TONS,TONS,0.006809007
2022-01-26 00:00:00,LAKE-2,NH3TONS,TONS,0.017445041
2022-02-02 00:00:00,LAKE-2,NH3TONS,TONS,0.016462657
2022-02-03 00:00:00,LAKE-2,NH3TONS,TONS,0.053645883
2022-02-04 00:00:00,LAKE-2,NH3TONS,TONS,0.045177659
2022-02-05 00:00:00,LAKE-2,NH3TONS,TONS,0.015571068
2022-02-06 00:00:00,LAKE-2,NH3TONS,TONS,0.015128239
2022-02-07 00:00:00,LAKE-2,NH3TONS,TONS,0.002196493
2022-02-23 00:00:00,LAKE-2,NH3TONS,TONS,0.03646662
2022-02-24 00:00:00,LAKE-2,NH3TONS,TONS,0.001765084
2022-03-02 00:00:00,LAKE-2,NH3TONS,TONS,0.013128814
2022-03-03 00:00:00,LAKE-2,NH3TONS,TONS,2.52447E-06
2022-03-22 00:00:00,LAKE-2,NH3TONS,TONS,0.00413355
2022-03-23 00:00:00,LAKE-2,NH3TONS,TONS,1.26503E-06
2022-03-25 00:00:00,LAKE-2,NH3TONS,TONS,0.023497297
2022-03-26 00:00:00,LAKE-2,NH3TONS,TONS,0.042373049
2022-03-27 00:00:00,LAKE-2,NH3TONS,TONS,0.033835173
2022-03-28 00:00:00,LAKE-2,NH3TONS,TONS,0.050905025
2022-03-29 00:00:00,LAKE-2,NH3TONS,TONS,0.001760601
2022-03-30 00:00:00,LAKE-2,NH3TONS,TONS,0.004416915
2022-03-31 00:00:00,LAKE-2,NH3TONS,TONS,0.008630212
2022-04-09 00:00:00,LAKE-2,NH3TONS,TONS,0.021809149
2022-04-10 00:00:00,LAKE-2,NH3TONS,TONS,0.026558326
2022-04-11 00:00:00,LAKE-2,NH3TONS,TONS,0.015547373
2022-04-12 00:00:00,LAKE-2,NH3TONS,TONS,0.000545098
2022-04-14 00:00:00,LAKE-2,NH3TONS,TONS,0.01127664
2022-04-15 00:00:00,LAKE-2,NH3TONS,TONS,0.020853154
2022-04-16 00:00:00,LAKE-2,NH3TONS,TONS,0.020552545
2022-04-17 00:00:00,LAKE-2,NH3TONS,TONS,0.013153497
2022-04-18 00:00:00,LAKE-2,NH3TONS,TONS,0.023424548
2022-04-19 00:00:00,LAKE-2,NH3TONS,TONS,0.038325639
2022-04-20 00:00:00,LAKE-2,NH3TONS,TONS,0.023052089
2022-04-21 00:00:00,LAKE-2,NH3TONS,TONS,0.018447943
2022-04-22 00:00:00,LAKE-2,NH3TONS,TONS,0.024789025
2022-04-23 00:00:00,LAKE-2,NH3TONS,TONS,0.011918694
2022-04-24 00:00:00,LAKE-2,NH3TONS,TONS,0.01899549
2022-04-25 00:00:00,LAKE-2,NH3TONS,TONS,0.017812455
2022-04-26 00:00:00,LAKE-2,NH3TONS,TONS,0.016194619
2022-04-27 00:00:00,LAKE-2,NH3TONS,TONS,0.034570855
2022-04-28 00:00:00,LAKE-2,NH3TONS,TONS,0.032386914
2022-04-29 00:00:00,LAKE-2,NH3TONS,TONS,0.040703622
2022-04-30 00:00:00,LAKE-2,NH3TONS,TONS,0.034301667
2022-05-01 00:00:00,LAKE-2,NH3TONS,TONS,0.031317931
2022-05-02 00:00:00,LAKE-2,NH3TONS,TONS,0.047459251
2022-05-03 00:00:00,LAKE-2,NH3TONS,TONS,0.025534097
2022-05-04 00:00:00,LAKE-2,NH3TONS,TONS,0.045265146
2022-05-05 00:00:00,LAKE-2,NH3TONS,TONS,0.016906059
2022-05-06 00:00:00,LAKE-2,NH3TONS,TONS,0.020374374
2022-05-07 00:00:00,LAKE-2,NH3TONS,TONS,0.021210236
2022-05-09 00:00:00,LAKE-2,NH3TONS,TONS,0.016975314
2022-05-10 00:00:00,LAKE-2,NH3TONS,TONS,0.014288687
2022-05-11 00:00:00,LAKE-2,NH3TONS,TONS,0.016532989
2022-05-12 00:00:00,LAKE-2,NH3TONS,TONS,0.015432691
2022-05-13 00:00:00,LAKE-2,NH3TONS,TONS,0.009882529
2022-05-14 00:00:00,LAKE-2,NH3TONS,TONS,0.007300056
2022-05-15 00:00:00,LAKE-2,NH3TONS,TONS,0.015112698
