TimeStamp,Source,Parameter,Units,Value
2021-10-28 00:00:00,LAKE-4,NH3TONS,TONS,0.01577781
2021-10-29 00:00:00,LAKE-4,NH3TONS,TONS,0.01388342
2021-10-30 00:00:00,LAKE-4,NH3TONS,TONS,0.006030161
2021-10-31 00:00:00,LAKE-4,NH3TONS,TONS,0.003868559
2021-11-01 00:00:00,LAKE-4,NH3TONS,TONS,0.00820056
2021-11-02 00:00:00,LAKE-4,NH3TONS,TONS,0.012837065
2021-11-05 00:00:00,LAKE-4,NH3TONS,TONS,0.006000711
2021-11-06 00:00:00,LAKE-4,NH3TONS,TONS,0.012291643
2021-11-07 00:00:00,LAKE-4,NH3TONS,TONS,0.013526789
2021-11-08 00:00:00,LAKE-4,NH3TONS,TONS,0.018600448
2021-11-09 00:00:00,LAKE-4,NH3TONS,TONS,0.020087598
2021-11-10 00:00:00,LAKE-4,NH3TONS,TONS,0.012862263
2021-11-11 00:00:00,LAKE-4,NH3TONS,TONS,0.007984833
2021-11-16 00:00:00,LAKE-4,NH3TONS,TONS,0.002961521
2021-11-20 00:00:00,LAKE-4,NH3TONS,TONS,8.06265E-05
2021-11-30 00:00:00,LAKE-4,NH3TONS,TONS,0.002146295
2021-12-03 00:00:00,LAKE-4,NH3TONS,TONS,0.000464968
2021-12-06 00:00:00,LAKE-4,NH3TONS,TONS,0.00570934
2021-12-09 00:00:00,LAKE-4,NH3TONS,TONS,0.018852701
2021-12-10 00:00:00,LAKE-4,NH3TONS,TONS,0.008441889
2021-12-11 00:00:00,LAKE-4,NH3TONS,TONS,0.000905402
2021-12-12 00:00:00,LAKE-4,NH3TONS,TONS,0.006798081
2021-12-14 00:00:00,LAKE-4,NH3TONS,TONS,0.00520984
2021-12-15 00:00:00,LAKE-4,NH3TONS,TONS,0.007073928
2021-12-16 00:00:00,LAKE-4,NH3TONS,TONS,0.010261253
2021-12-20 00:00:00,LAKE-4,NH3TONS,TONS,0.006303775
2021-12-21 00:00:00,LAKE-4,NH3TONS,TONS,0.011622227
2021-12-22 00:00:00,LAKE-4,NH3TONS,TONS,0.013157939
2021-12-24 00:00:00,LAKE-4,NH3TONS,TONS,0.008848319
2021-12-25 00:00:00,LAKE-4,NH3TONS,TONS,0.005551362
2021-12-26 00:00:00,LAKE-4,NH3TONS,TONS,0.009258901
2021-12-27 00:00:00,LAKE-4,NH3TONS,TONS,0.008472248
2021-12-28 00:00:00,LAKE-4,NH3TONS,TONS,0.007557987
2021-12-29 00:00:00,LAKE-4,NH3TONS,TONS,0.000896716
2022-01-06 00:00:00,LAKE-4,NH3TONS,TONS,0.005727708
2022-01-07 00:00:00,LAKE-4,NH3TONS,TONS,0.00552664
2022-01-08 00:00:00,LAKE-4,NH3TONS,TONS,0.000931834
2022-01-09 00:00:00,LAKE-4,NH3TONS,TONS,0.004354921
2022-01-10 00:00:00,LAKE-4,NH3TONS,TONS,0.010869338
2022-01-11 00:00:00,LAKE-4,NH3TONS,TONS,0.006036403
2022-01-12 00:00:00,LAKE-4,NH3TONS,TONS,0.010955973
2022-01-13 00:00:00,LAKE-4,NH3TONS,TONS,0.006280074
2022-01-14 00:00:00,LAKE-4,NH3TONS,TONS,0.009763973
2022-01-15 00:00:00,LAKE-4,NH3TONS,TONS,0.014127165
2022-01-16 00:00:00,LAKE-4,NH3TONS,TONS,0.01486087
2022-01-17 00:00:00,LAKE-4,NH3TONS,TONS,0.019279579
2022-01-18 00:00:00,LAKE-4,NH3TONS,TONS,0.011270639
2022-01-19 00:00:00,LAKE-4,NH3TONS,TONS,0.011551846
2022-01-20 00:00:00,LAKE-4,NH3TONS,TONS,0.014276544
2022-01-21 00:00:00,LAKE-4,NH3TONS,TONS,0.007876507
2022-01-22 00:00:00,LAKE-4,NH3TONS,TONS,0.009611979
