TimeStamp,Source,Parameter,Units,Value
2021-10-28 00:00:00,LAKE-4,HEAT_QA,MMBTU/HR,12322.5
2021-10-29 00:00:00,LAKE-4,HEAT_QA,MMBTU/HR,14224.1
2021-10-30 00:00:00,LAKE-4,HEAT_QA,MMBTU/HR,2748.4
2021-10-31 00:00:00,LAKE-4,HEAT_QA,MMBTU/HR,1742.2
2021-11-01 00:00:00,LAKE-4,HEAT_QA,MMBTU/HR,4148.4
2021-11-02 00:00:00,LAKE-4,HEAT_QA,MMBTU/HR,7422
2021-11-05 00:00:00,LAKE-4,HEAT_QA,MMBTU/HR,4066.4
2021-11-06 00:00:00,LAKE-4,HEAT_QA,MMBTU/HR,8441.3
2021-11-07 00:00:00,LAKE-4,HEAT_QA,MMBTU/HR,8386.8
2021-11-08 00:00:00,LAKE-4,HEAT_QA,MMBTU/HR,15613.6
2021-11-09 00:00:00,LAKE-4,HEAT_QA,MMBTU/HR,13795.3
2021-11-10 00:00:00,LAKE-4,HEAT_QA,MMBTU/HR,15223.9
2021-11-11 00:00:00,LAKE-4,HEAT_QA,MMBTU/HR,5314.3
2021-11-16 00:00:00,LAKE-4,HEAT_QA,MMBTU/HR,989.8
2021-11-20 00:00:00,LAKE-4,HEAT_QA,MMBTU/HR,29.3
2021-11-30 00:00:00,LAKE-4,HEAT_QA,MMBTU/HR,474.6
2021-12-03 00:00:00,LAKE-4,HEAT_QA,MMBTU/HR,100.2
2021-12-06 00:00:00,LAKE-4,HEAT_QA,MMBTU/HR,4668.2
2021-12-09 00:00:00,LAKE-4,HEAT_QA,MMBTU/HR,10765
2021-12-10 00:00:00,LAKE-4,HEAT_QA,MMBTU/HR,5448.4
2021-12-11 00:00:00,LAKE-4,HEAT_QA,MMBTU/HR,187.2
2021-12-12 00:00:00,LAKE-4,HEAT_QA,MMBTU/HR,3645.3
2021-12-14 00:00:00,LAKE-4,HEAT_QA,MMBTU/HR,3315.4
2021-12-15 00:00:00,LAKE-4,HEAT_QA,MMBTU/HR,4569.5
2021-12-16 00:00:00,LAKE-4,HEAT_QA,MMBTU/HR,5523.8
